อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ศล5685;ศล;ฯะห;02.06.24;;0;
ำ6508;ำ6;ัฮื;02.06.24;95หอ/22;67;
หภ168;หภ;อำะ;02.06.24;;84;
ย28193;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;185;
ำ6773;ำ6;ลสม;02.06.24;95หอ/22;120;
5อ505;5อ;ฯหส;02.06.24;;184;
ำ6212;ำ6;ัฮื;02.06.24;95หอ/22;77;
ำ62986;ำ6;มศุ;02.06.24;95หอ/22;135;
ิย6230;ิย;อฦั;02.06.24;สหึ-696-22-P07;0;
ย2941;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;98;
ำ6273;ำ6;ฤฬฤ;02.06.24;95หอ/22;154;
Þย652;Þย;ะฬฮ;02.06.24;;43;
หภ187;หภ;อำะ;02.06.24;;82;
5อ511;5อ;ฯหส;02.06.24;;188;
ย2975;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;121;
ำ6524;ำ6;ัฮื;02.06.24;95หอ/22;146;
5อ146;5อ;ฯหส;02.06.24;;136;
ิห345;ิห;มรู;02.06.24;;296;
ำ6252;ำ6;ฬะย;02.06.24;95หอ/22;79;
ำ62455;ำ6;ฦำส;02.06.24;95หอ/22;222;
5อ509;5อ;ฯหส;02.06.24;;145;
ย29301;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;192;
หภ703;หภ;อำะ;02.06.24;;43;
ำ6371;ำ6;ฤฬฤ;02.06.24;95หอ/22;204;
ำ6797;ำ6;ฤฬฤ;02.06.24;95หอ/22;153;
5อ597;5อ;ฯหส;02.06.24;;187;
ำ6172;ำ6;ัฮื;02.06.24;95หอ/22;36;
ิย6106;ิย;อฦั;02.06.24;;0;
5อ531;5อ;ฯหส;02.06.24;;180;
ำ62412;ำ6;รอฦ;02.06.24;95หอ/22;215;
ิย5563;ิย;ัสื;02.06.24;;190;
Þา105;Þา;ลสม;02.06.24;;58;
ย2783;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;174;
ำ6783;ำ6;ฤฬฤ;02.06.24;95หอ/22;194;
ำ6279;ำ6;ฤฬฤ;02.06.24;95หอ/22;159;
ัำ1411;ัำ;ลสม;02.06.24;;122;
ำ6223;ำ6;ลสม;02.06.24;95หอ/22;158;
ิย6880;ิย;มรู;02.06.24;;0;
5อ507;5อ;ฯหส;02.06.24;;153;
ฤะ332;ฤะ;ัสื;02.06.24;;188;
ศอ1508;ศอ;อำะ;02.06.24;;92;
ำ6261;ำ6;ฤฬฤ;02.06.24;95หอ/22;151;
ำ6274;ำ6;ลสม;02.06.24;95หอ/22;114;
ำ61367;ำ6;ฤฬฤ;02.06.24;95หอ/22;214;
ะฤ178;ะฤ;มรู;02.06.24;;93;
Þย556;Þย;อำะ;02.06.24;;49;
฿ส467;฿ส;ลสม;02.06.24;;137;
ำ6053;ำ6;ฯหส;02.06.24;95หอ/22;233;
Þา177;Þา;ลสม;02.06.24;;69;
ำ6306;ำ6;ัฮื;02.06.24;95หอ/22;149;
ศอ1355;ศอ;ัสื;02.06.24;;87;
Þย276;Þย;อำะ;02.06.24;;48;
ำ6194;ำ6;ัฮื;02.06.24;95หอ/22;138;
Þา335;Þา;ลสม;02.06.24;;67;
ศอ1347;ศอ;อฦั;02.06.24;;92;
ำ62950;ำ6;วยะ;02.06.24;95หอ/22;109;
ำ67241;ำ6;ัฮื;02.06.24;95หอ/22;139;
ำ68445;ำ6;ฦำส;02.06.24;95หอ/22;222;
ัำ1211;ัำ;ัสื;02.06.24;;152;
ำ6277;ำ6;ฤฬฤ;02.06.24;95หอ/22;163;
ำ6153;ำ6;ฤฬฤ;02.06.24;95หอ/22;237;
ำ62754;ำ6;ฤุม;02.06.24;95หอ/22;130;
5อ510;5อ;อฦั;02.06.24;;147;
ย2973;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;103;
ย28215;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;133;
ัำ1739;ัำ;ฯะห;02.06.24;;243;
ำ6427;ำ6;ฤฬฤ;02.06.24;95หอ/22;225;
ำ6627;ำ6;ฤฬฤ;02.06.24;95หอ/22;211;
ำ61343;ำ6;ฤฬฤ;02.06.24;95หอ/22;178;
ฤะ330;ฤะ;รัย;02.06.24;;189;
ำ6124;ำ6;ัฮื;02.06.24;95หอ/22;234;
ิย6352;ิย;อฦั;02.06.24;;0;
SZ210;SZ;ลสม;02.06.24;;194;
ย2987;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;70;
ัำ1401;ัำ;ลสม;02.06.24;;144;
ำ6219;ำ6;ลสม;02.06.24;95หอ/22;163;
ัำ1357;ัำ;รัย;02.06.24;;151;
5อ532;5อ;ัสื;02.06.24;;184;
ำ6547;ำ6;ฯหส;02.06.24;95หอ/22;241;
ำ62427;ำ6;ฦำส;02.06.24;95หอ/22;230;
ั75336;ั7;อำะ;02.06.24;;0;
A46061;A4;รัย;02.06.24;สหึ-696-22-P07;0;
ำ6407;ำ6;ฤฬฤ;02.06.24;95หอ/22;244;
ัำ1521;ัำ;อำะ;02.06.24;;147;
Þา773;Þา;ัสื;02.06.24;;126;
ำ63555;ำ6;ฤฬฤ;02.06.24;95หอ/22;225;
ัำ1219;ัำ;ัสื;02.06.24;;144;
ัำ1417;ัำ;ลสม;02.06.24;;159;
ิย6418;ิย;ลสม;02.06.24;;0;
ย2939;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
5อ513;5อ;ฯหส;02.06.24;;189;
ศอ1916;ศอ;อำะ;02.06.24;;104;
ย2951;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;121;
ั76362;ั7;ลสม;02.06.24;;0;
ำ6083;ำ6;ลสม;02.06.24;95หอ/22;158;
ำ6174;ำ6;ลสม;02.06.24;95หอ/22;144;
Þย276;Þย;ะฬฮ;02.06.24;;10;
ำ62633;ำ6;ฤฬฤ;02.06.24;95หอ/22;220;
5อ874;5อ;อฦั;02.06.24;;188;
ำ6205;ำ6;ลสม;02.06.24;95หอ/22;146;
ำ6269;ำ6;ฤฬฤ;02.06.24;95หอ/22;137;
ำ6503;ำ6;ลสม;02.06.24;95หอ/22;137;
5อ517;5อ;ฯหส;02.06.24;;135;
ฤะ594;ฤะ;รัย;02.06.24;;148;
หภ146;หภ;อำะ;02.06.24;;91;
ั75018;ั7;ลสม;02.06.24;;0;
ำ63575;ำ6;ฤฬฤ;02.06.24;95หอ/22;214;
ำ6663;ำ6;ฯหส;02.06.24;95หอ/22;162;
ำ6300;ำ6;ลสม;02.06.24;95หอ/22;154;
ำ6321;ำ6;ลสม;02.06.24;95หอ/22;160;
ำ62456;ำ6;มศุ;02.06.24;95หอ/22;188;
ศอ1097;ศอ;ลสม;02.06.24;;86;
Þา186;Þา;อำะ;02.06.24;;184;
ั75032;ั7;ัสื;02.06.24;;0;
ำ6431;ำ6;ฤฬฤ;02.06.24;95หอ/22;164;
ย2949;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;84;
ัำ1685;ัำ;ัสื;02.06.24;;148;
ำ6347;ำ6;ฤฬฤ;02.06.24;95หอ/22;161;
ำ6280;ำ6;ัฮื;02.06.24;95หอ/22;163;
XC8176;XC;อฦั;02.06.24;;0;
ัำ2973;ัำ;อฦั;02.06.24;;153;
ศอ1365;ศอ;ัสื;02.06.24;;69;
ิย5569;ิย;ลสม;02.06.24;;192;
A46062;A4;อฦั;02.06.24;สหึ-696-22-P07;0;
ัำ2919;ัำ;ลสม;02.06.24;;146;
ำ61339;ำ6;ัฮื;02.06.24;95หอ/22;133;
5อ276;5อ;ฯหส;02.06.24;;191;
5อ541;5อ;ฯหส;02.06.24;;189;
ัำ1403;ัำ;ลสม;02.06.24;;156;
ำะ923;ำะ;ัสื;02.06.24;;239;
5อ581;5อ;ฯหส;02.06.24;;187;
ำ6457;ำ6;ฤฬฤ;02.06.24;95หอ/22;165;
ำ6154;ำ6;ฬะย;02.06.24;95หอ/22;214;
ำ6798;ำ6;DWC;02.06.24;95หอ/22;0;
5อ547;5อ;ฯหส;02.06.24;;193;
ำ6278;ำ6;ัฮื;02.06.24;95หอ/22;144;
ำ6703;ำ6;ลสม;02.06.24;95หอ/22;104;
ิย6254;ิย;อฦั;02.06.24;;0;
ัำ2957;ัำ;ัสื;02.06.24;;150;
ัำ800;ัำ;อฦั;02.06.24;;151;
ิย6949;ิย;ัสื;02.06.24;;0;
SZ041;SZ;ฤุม;02.06.24;338ภะ/21;169;
Þย586;Þย;ัสื;02.06.24;;45;
A46062;A4;รัย;02.06.24;สหึ-696-22-P07;0;
ย2989;ย2;รฬห;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;63;
ำ68446;ำ6;ฤุม;02.06.24;95หอ/22;219;
Þา302;Þา;ลสม;02.06.24;;49;
ัำ1213;ัำ;ัสื;02.06.24;;145;
ำ6167;ำ6;ฤฬฤ;02.06.24;95หอ/22;199;
ำ6220;ำ6;ัฮื;02.06.24;95หอ/22;163;
สห928;สห;ลสม;02.06.24;;182;
ั75020;ั7;ลสม;02.06.24;;0;
SZ221;SZ;ฤุม;02.06.24;338ภะ/21;179;
ำ6266;ำ6;ลสม;02.06.24;95หอ/22;116;
ำ6391;ำ6;ฯหส;02.06.24;95หอ/22;224;
ำ6408;ำ6;ัฮื;02.06.24;95หอ/22;224;
ำ6173;ำ6;ฯหส;02.06.24;95หอ/22;156;
ำ6461;ำ6;ฤฬฤ;02.06.24;95หอ/22;159;
ย28227;ย2;ยศา;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;187;
ย29305;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;175;
ำ62879;ำ6;ฯหส;02.06.24;95หอ/22;241;
ัำ1227;ัำ;อฦั;02.06.24;;154;
ำ62461;ำ6;ฦำส;02.06.24;95หอ/22;212;
ฤะ424;ฤะ;ัสื;02.06.24;;190;
ำ62428;ำ6;ฤุม;02.06.24;95หอ/22;206;
ัำ1021;ัำ;ลสม;02.06.24;;128;
ำ6299;ำ6;ฤฬฤ;02.06.24;95หอ/22;157;
ำ6548;ำ6;ัฮื;02.06.24;95หอ/22;234;
ำ62634;ำ6;วยะ;02.06.24;95หอ/22;217;
ย2945;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;99;
5อ148;5อ;ฯหส;02.06.24;;140;
ั71074;ั7;ัสื;02.06.24;;0;
ำ6206;ำ6;ฬะย;02.06.24;95หอ/22;90;
ย2977;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;100;
ำ6663;ำ6;ลสม;02.06.24;95หอ/22;176;
5อ537;5อ;ฯหส;02.06.24;;187;
5อ582;5อ;ัสื;02.06.24;;184;
สห440;สห;อฦั;02.06.24;;358;
SZ201;SZ;ฤุม;02.06.24;338ภะ/21;163;
ั71238;ั7;รัย;02.06.24;;0;
ำ6270;ำ6;ลสม;02.06.24;95หอ/22;137;
ฤะ6864;ฤะ;รัย;02.06.24;;185;
ำ6146;ำ6;ัฮื;02.06.24;95หอ/22;123;
ำ6348;ำ6;ฬะย;02.06.24;95หอ/22;148;
ัำ1359;ัำ;รัย;02.06.24;;143;
ัำ1405;ัำ;ลสม;02.06.24;;136;
ำ6432;ำ6;ัฮื;02.06.24;95หอ/22;161;
ิย6108;ิย;อฦั;02.06.24;สหึ-696-22-P07;0;
ำ6322;ำ6;ัฮื;02.06.24;95หอ/22;157;
สห856;สห;ัสื;02.06.24;;211;
ะร297;ะร;ฯหส;02.06.24;;42;
ำ6386;ำ6;ลสม;02.06.24;95หอ/22;158;
฿ส468;฿ส;ลสม;02.06.24;;143;
Þา112;Þา;ลสม;02.06.24;;48;
ฤะ6862;ฤะ;รัย;02.06.24;;189;
ัำ1215;ัำ;ัสื;02.06.24;;143;
ำ6105;ำ6;ฤฬฤ;02.06.24;95หอ/22;239;
ำ62953;ำ6;ลสม;02.06.24;95หอ/22;167;
5อ280;5อ;ัสื;02.06.24;;185;
5อ503;5อ;ฯหส;02.06.24;;148;
ิย6350;ิย;อฦั;02.06.24;สหึ-696-22-P07;0;
ย2955;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ำ6534;ำ6;ัฮื;02.06.24;95หอ/22;116;
Þา280;Þา;ลสม;02.06.24;;57;
ศอ1034;ศอ;ัสื;02.06.24;;89;
ศอ2030;ศอ;อฦั;02.06.24;;96;
ิย6404;ิย;ลสม;02.06.24;สหึ-696-22-P07;0;
Þา478;Þา;ัสื;02.06.24;;70;
ำ6241;ำ6;ฤฬฤ;02.06.24;95หอ/22;163;
ฤะ572;ฤะ;ัสื;02.06.24;;181;
ำ6263;ำ6;ฤฬฤ;02.06.24;95หอ/22;117;
ำ62447;ำ6;ฦำส;02.06.24;95หอ/22;227;
5อ573;5อ;ฯหส;02.06.24;;191;
ำ6675;ำ6;ัฮื;02.06.24;95หอ/22;125;
ั75054;ั7;อฦั;02.06.24;สหึ-696-22-P07;0;
ย2991;ย2;รฬห;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;75;
SZ6417;SZ;ฤุม;02.06.24;338ภะ/21;165;
ย28111;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;188;
ฤะ578;ฤะ;รัย;02.06.24;;165;
ัำ1415;ัำ;ลสม;02.06.24;;166;
ำ6349;ำ6;ฤฬฤ;02.06.24;95หอ/22;167;
ำ69303;ำ6;ลสม;02.06.24;95หอ/22;0;
ัำ1687;ัำ;ัสื;02.06.24;;142;
ำ62961;ำ6;ลสม;02.06.24;95หอ/22;139;
ำ6173;ำ6;ลสม;02.06.24;95หอ/22;177;
ั75072;ั7;ฮอร;02.06.24;;0;
ำ62955;ำ6;ลสม;02.06.24;95หอ/22;159;
ำ6462;ำ6;ัฮื;02.06.24;95หอ/22;155;
ำ62441;ำ6;ฦำส;02.06.24;95หอ/22;225;
ิย6756;ิย;ลสม;02.06.24;;0;
ัำ1605;ัำ;ัสื;02.06.24;;159;
ำ6265;ำ6;ฤฬฤ;02.06.24;95หอ/22;149;
ำ62969;ำ6;ฤฬฤ;02.06.24;95หอ/22;231;
ฤะ422;ฤะ;ัสื;02.06.24;;188;
ศอ1073;ศอ;ลสม;02.06.24;;92;
ำ6299;ำ6;ลสม;02.06.24;95หอ/22;142;
Þา358;Þา;ัสื;02.06.24;;170;
ั75034;ั7;ัสื;02.06.24;;0;
ำ6651;ำ6;ฤฬฤ;02.06.24;95หอ/22;223;
ฤ2122;ฤ2;ฯหส;02.06.24;;62;
ฤะ476;ฤะ;รัย;02.06.24;;189;
ำ6804;ำ6;PKX;02.06.24;95หอ/22;42;
ัำ1419;ัำ;ลสม;02.06.24;;146;
5อ571;5อ;ฯหส;02.06.24;;182;
ิย6236;ิย;อฦั;02.06.24;;0;
ย2735;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ศอ2091;ศอ;ลสม;02.06.24;;96;
ย2739;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;140;
ัำ792;ัำ;ลสม;02.06.24;;157;
ิย6102;ิย;อฦั;02.06.24;สหึ-696-22-P07;0;
ย2729;ย2;ฬศส;02.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;95;
ศอ1017;ศอ;ลสม;02.06.24;;28;
ศอ2075;ศอ;ลสม;02.06.24;;91;
ศอ2071;ศอ;ลสม;02.06.24;;57;
ำ6387;ำ6;ฤฬฤ;02.06.24;95หอ/22;232;
Þา420;Þา;ัสื;02.06.24;;118;
ำ6624;ำ6;ลสม;02.06.24;95หอ/22;127;
ำ62425;ำ6;ฦำส;02.06.24;95หอ/22;226;
ศอ1041;ศอ;ลสม;02.06.24;;96;
ำ62880;ำ6;ฤุม;02.06.24;95หอ/22;190;
ำ62889;ำ6;ลสม;02.06.24;95หอ/22;162;
ำ6271;ำ6;ฤฬฤ;02.06.24;95หอ/22;136;
ิย6240;ิย;ัสื;03.06.24;;0;
ย2733;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
ำ62866;ำ6;ฤุม;03.06.24;95หอ/22;127;
ำ62909;ำ6;ฤฬฤ;03.06.24;95หอ/22;233;
Þย581;Þย;อฦั;03.06.24;;4;
ำ62803;ำ6;ฤฬฤ;03.06.24;95หอ/22;229;
ศล3638;ศล;ฯะห;03.06.24;;22;
ำ69304;ำ6;ะฮย;03.06.24;95หอ/22;0;
5อ577;5อ;ฯหส;03.06.24;;145;
ย28169;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;195;
ำะ845;ำะ;อฦั;03.06.24;;238;
ำ6242;ำ6;ัฮื;03.06.24;95หอ/22;104;
ศอ3045;ศอ;ลสม;03.06.24;;406;
ำ6676;ำ6;ฮฬั;03.06.24;95หอ/22;165;
ำ62956;ำ6;ีฤา;03.06.24;95หอ/22;133;
5อ501;5อ;ฯหส;03.06.24;;187;
5อ591;5อ;ฯหส;03.06.24;;147;
ำ62448;ำ6;ฮุุ;03.06.24;95หอ/22;203;
2S226;2S;ลสม;03.06.24;;0;
5อ527;5อ;ฯหส;03.06.24;;188;
ำ6106;ำ6;ศสา;03.06.24;95หอ/22;216;
5อ587;5อ;ฯหส;03.06.24;;183;
ั75210;ั7;มรู;03.06.24;;0;
ย28101;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;188;
ศล4611;ศล;มรู;03.06.24;;16;
ำะ835;ำะ;ลสม;03.06.24;;339;
ำ6448;ำ6;ัฮื;03.06.24;95หอ/22;79;
ำ62442;ำ6;ฤุม;03.06.24;95หอ/22;208;
ำ6145;ำ6;ัสื;03.06.24;95หอ/22;162;
ำ62970;ำ6;สหม;03.06.24;95หอ/22;216;
ิย6652;ิย;ลสม;03.06.24;;0;
XC8048;XC;ัสื;03.06.24;;0;
ำ6388;ำ6;ฮฬั;03.06.24;95หอ/22;232;
ฤะ6542;ฤะ;ลสม;03.06.24;;183;
ัำ1731;ัำ;ฯะห;03.06.24;;369;
ัำ2817;ัำ;ลสม;03.06.24;;119;
ำ6523;ำ6;ลสม;03.06.24;95หอ/22;168;
ำ62514;ำ6;ฮุุ;03.06.24;95หอ/22;167;
ย2775;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;68;
ฤะ516;ฤะ;ลสม;03.06.24;;178;
ะฤ105;ะฤ;มรู;03.06.24;;83;
SZ041;SZ;ฤุม;03.06.24;338ภะ/21;135;
ิย6402;ิย;ลสม;03.06.24;;0;
ย2717;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;171;
ำ6171;ำ6;ฤฬฤ;03.06.24;95หอ/22;159;
ำ6251;ำ6;ลสม;03.06.24;95หอ/22;155;
ำ62426;ำ6;ีฤา;03.06.24;95หอ/22;180;
ำ6264;ำ6;ลสม;03.06.24;95หอ/22;149;
ำ6365;ำ6;ฯหส;03.06.24;95หอ/22;144;
ำ62151;ำ6;ฯหส;03.06.24;95หอ/22;235;
ฤะ340;ฤะ;ลสม;03.06.24;;189;
ั73062;ั7;มรู;03.06.24;สหึ-696-22-P07;0;
ิย6232;ิย;ัสื;03.06.24;;0;
ั75016;ั7;ลสม;03.06.24;;0;
ัำ1407;ัำ;ลสม;03.06.24;;170;
ำ6623;ำ6;ัีา;03.06.24;95หอ/22;133;
5อ502;5อ;ลสม;03.06.24;;184;
ฤะ955;ฤะ;ลสม;03.06.24;;182;
ำ6300;ำ6;มรู;03.06.24;95หอ/22;158;
ำ62131;ำ6;ฦำส;03.06.24;95หอ/22;220;
ะร870;ะร;ลสม;03.06.24;;50;
ำ6174;ำ6;ีมะ;03.06.24;95หอ/22;160;
5อ294;5อ;ลสม;03.06.24;;190;
ำ6185;ำ6;ฤฬฤ;03.06.24;95หอ/22;159;
ิย6490;ิย;รัย;03.06.24;;0;
ัำ1217;ัำ;ัสื;03.06.24;;178;
ำ62910;ำ6;ฮุุ;03.06.24;95หอ/22;217;
ำ62804;ำ6;มศุ;03.06.24;95หอ/22;194;
ำ6305;ำ6;ลสม;03.06.24;95หอ/22;163;
ำ6350;ำ6;มรู;03.06.24;95หอ/22;148;
ำ6704;ำ6;PKX;03.06.24;95หอ/22;123;
SZ333;SZ;ฤุม;03.06.24;338ภะ/21;175;
ัำ2961;ัำ;ลสม;03.06.24;;150;
ำะ1025;ำะ;ัสื;03.06.24;;239;
หภ089;หภ;อำะ;03.06.24;;97;
หภ121;หภ;ลสม;03.06.24;;77;
ำ6123;ำ6;ฯหส;03.06.24;95หอ/22;237;
ำ62865;ำ6;ฬะย;03.06.24;95หอ/22;156;
ำ6262;ำ6;ลสม;03.06.24;95หอ/22;155;
ศอ1053;ศอ;ลสม;03.06.24;;98;
ัำ1437;ัำ;ลสม;03.06.24;;149;
5อ588;5อ;ฮอร;03.06.24;;181;
ั72572;ั7;อำะ;03.06.24;;0;
ิย6348;ิย;อฦั;03.06.24;;0;
ศอ1069;ศอ;ลสม;03.06.24;;95;
ำ62861;ำ6;ลสม;03.06.24;95หอ/22;78;
฿ส571;฿ส;มรู;03.06.24;;0;
ำ6161;ำ6;ฤฬฤ;03.06.24;95หอ/22;164;
ัำ630;ัำ;ลสม;03.06.24;;107;
ย2981;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;69;
ลฮ829;ลฮ;อฦั;03.06.24;;0;
ฤ2323;ฤ2;ฯหส;03.06.24;;84;
ัำ1523;ัำ;อำะ;03.06.24;;152;
ัำ1735;ัำ;ฯะห;03.06.24;;348;
ย2783;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;176;
ศอ1025;ศอ;ลสม;03.06.24;;80;
ศอ1043;ศอ;ลสม;03.06.24;;85;
ศอ2029;ศอ;ลสม;03.06.24;;90;
ะร241;ะร;ฯหส;03.06.24;;28;
ศอ1033;ศอ;ลสม;03.06.24;;94;
ัำ796;ัำ;ัสื;03.06.24;;157;
ำ6508;ำ6;ัฮื;03.06.24;95หอ/22;62;
ำ6272;ำ6;ลสม;03.06.24;95หอ/22;151;
Þา542;Þา;อำะ;03.06.24;;175;
ศล4612;ศล;มรู;03.06.24;;38;
ศล5685;ศล;ฯะห;03.06.24;;0;
ำ6221;ำ6;ฤฬฤ;03.06.24;95หอ/22;157;
ำ6773;ำ6;ลสม;03.06.24;95หอ/22;119;
หภ222;หภ;อำะ;03.06.24;;100;
ำ6212;ำ6;ัฮื;03.06.24;95หอ/22;63;
หภ845;หภ;อำะ;03.06.24;;97;
ิย6230;ิย;อฦั;03.06.24;สหึ-696-22-P07;0;
ย2941;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;101;
ำ6273;ำ6;ฤฬฤ;03.06.24;95หอ/22;150;
ำ6233;ำ6;ฤฬฤ;03.06.24;95หอ/22;166;
5อ505;5อ;ฯหส;03.06.24;;149;
5อ511;5อ;ฯหส;03.06.24;;188;
ย2975;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;128;
ำ6524;ำ6;ัฮื;03.06.24;95หอ/22;90;
5อ146;5อ;ฯหส;03.06.24;;184;
ำ6252;ำ6;ฬะย;03.06.24;95หอ/22;90;
5อ509;5อ;ฯหส;03.06.24;;146;
SZ109;SZ;ฤุม;03.06.24;338ภะ/21;188;
ศอ1256;ศอ;ัสื;03.06.24;;52;
ำ6371;ำ6;ฤฬฤ;03.06.24;95หอ/22;228;
ศอ1097;ศอ;ลสม;03.06.24;;84;
ำ6365;ำ6;ลสม;03.06.24;95หอ/22;162;
ำ6172;ำ6;ัฮื;03.06.24;95หอ/22;50;
Þย274;Þย;ัสื;03.06.24;;15;
ศอ1303;ศอ;ัสื;03.06.24;;61;
5อ531;5อ;ฯหส;03.06.24;;184;
ฤ2120;ฤ2;ฯหส;03.06.24;;45;
ศล5715;ศล;ฯะห;03.06.24;;0;
ำ63505;ำ6;ัฮื;03.06.24;95หอ/22;224;
Þา1105;Þา;ลสม;03.06.24;;34;
Þา105;Þา;ลสม;03.06.24;;31;
ำ6783;ำ6;ฤฬฤ;03.06.24;95หอ/22;213;
ะฤ106;ะฤ;มรู;03.06.24;;69;
ำ6279;ำ6;ฤฬฤ;03.06.24;95หอ/22;224;
ัำ1411;ัำ;ลสม;03.06.24;;128;
ิย6880;ิย;มรู;03.06.24;;0;
Þา281;Þา;ลสม;03.06.24;;71;
5อ507;5อ;ฯหส;03.06.24;;158;
ย28191;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;191;
ำ6261;ำ6;ฤฬฤ;03.06.24;95หอ/22;133;
ำ6274;ำ6;ลสม;03.06.24;95หอ/22;147;
ำ61367;ำ6;ฤฬฤ;03.06.24;95หอ/22;218;
ศอ1342;ศอ;อฦั;03.06.24;;100;
ำ6186;ำ6;ัฮื;03.06.24;95หอ/22;58;
5อ545;5อ;ฯหส;03.06.24;;186;
ะร291;ะร;ฯหส;03.06.24;;47;
ำ62954;ำ6;ฤุม;03.06.24;95หอ/22;124;
Þย283;Þย;ะฬฮ;03.06.24;;13;
ศล4610;ศล;ฯะห;03.06.24;;53;
ำ6306;ำ6;ัฮื;03.06.24;95หอ/22;101;
SZ225;SZ;ฤุม;03.06.24;338ภะ/21;146;
หภ249;หภ;ลสม;03.06.24;;53;
หภ022;หภ;อำะ;03.06.24;;89;
ำ62152;ำ6;มศุ;03.06.24;95หอ/22;203;
ำ68445;ำ6;ฦำส;03.06.24;95หอ/22;210;
ัำ1211;ัำ;ัสื;03.06.24;;174;
ำ6153;ำ6;ฤฬฤ;03.06.24;95หอ/22;236;
ศอ1369;ศอ;ัสื;03.06.24;;80;
หภ221;หภ;ลสม;03.06.24;;68;
5อ510;5อ;อฦั;03.06.24;;140;
Þย225;Þย;ะฬฮ;03.06.24;;10;
ย2993;ย2;ฬศส;03.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ัำ1739;ัำ;ฯะห;03.06.24;;354;
ำ6377;ำ6;ฤฬฤ;03.06.24;95หอ/22;165;
ำ6427;ำ6;ฤฬฤ;03.06.24;95หอ/22;219;
ำ6627;ำ6;ฤฬฤ;03.06.24;95หอ/22;191;
ำ61343;ำ6;ฤฬฤ;03.06.24;95หอ/22;165;
ฤะ330;ฤะ;รัย;03.06.24;;188;
ำ6124;ำ6;ัฮื;03.06.24;95หอ/22;230;
ิย6352;ิย;อฦั;03.06.24;;0;
A46052;A4;อฦั;03.06.24;;0;
ัำ1401;ัำ;ลสม;03.06.24;;149;
ำ6219;ำ6;ลสม;03.06.24;95หอ/22;163;
ัำ1357;ัำ;รัย;03.06.24;;145;
