อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ย2945;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;85;
ำ69851;ำ6;ลสม;02.02.24;95หอ/22;0;
Þย242;Þย;อฦั;02.02.24;;32;
ย2977;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;125;
ศอ1071;ศอ;ลสม;02.02.24;;94;
Þา177;Þา;ลสม;02.02.24;;36;
ำ6299;ำ6;ลสม;02.02.24;95หอ/22;154;
ำ6270;ำ6;ลสม;02.02.24;95หอ/22;203;
ศอ1343;ศอ;ัสื;02.02.24;;98;
ัำ1359;ัำ;รัย;02.02.24;;152;
ิห2036;ิห;ลสม;02.02.24;;0;
ิย6108;ิย;อฦั;02.02.24;;0;
สห438;สห;อฦั;02.02.24;;206;
ัำ1405;ัำ;ลสม;02.02.24;;274;
ำ6349;ำ6;ฤฬฤ;02.02.24;95หอ/22;165;
Þา112;Þา;ลสม;02.02.24;;62;
5อ537;5อ;ฯหส;02.02.24;;187;
5อ270;5อ;ัสื;02.02.24;;188;
ำ6295;ำ6;ลสม;02.02.24;95หอ/22;162;
ัำ1225;ัำ;อฦั;02.02.24;;136;
ำ6105;ำ6;ฤฬฤ;02.02.24;95หอ/22;222;
฿ฬ9811;฿ฬ;ฮอร;02.02.24;;42;
ำ6432;ำ6;ัฮื;02.02.24;95หอ/22;203;
ำ6571;ำ6;ฯหส;02.02.24;95หอ/22;160;
ำ6093;ำ6;ฤฬฤ;02.02.24;95หอ/22;134;
ำ6096;ำ6;ฤฬฤ;02.02.24;95หอ/22;139;
5อ517;5อ;ฯหส;02.02.24;;185;
SZ303;SZ;ฤุม;02.02.24;338ภะ/21;141;
ย2985;ย2;รฬห;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;59;
ำ6624;ำ6;ลสม;02.02.24;95หอ/22;139;
ย2755;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;85;
ฤะ572;ฤะ;ัสื;02.02.24;;187;
ศฦ202;ศฦ;ลสม;02.02.24;;135;
ย2757;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;170;
ำ62861;ำ6;ลสม;02.02.24;95หอ/22;33;
ฤะ578;ฤะ;รัย;02.02.24;;173;
ัำ1215;ัำ;ัสื;02.02.24;;133;
ำ6263;ำ6;ฤฬฤ;02.02.24;95หอ/22;212;
ำ62001;ำ6;ลสม;02.02.24;95หอ/22;53;
ำ62447;ำ6;ฦำส;02.02.24;95หอ/22;151;
5อ150;5อ;ฯหส;02.02.24;;180;
ำ62733;ำ6;ฯหส;02.02.24;95หอ/22;75;
ศอ1030;ศอ;อฦั;02.02.24;;96;
ำ62866;ำ6;ฤุม;02.02.24;95หอ/22;154;
ิย6404;ิย;ลสม;02.02.24;;0;
ัำ632;ัำ;ลสม;02.02.24;;135;
ำ62769;ำ6;ฤฬฤ;02.02.24;95หอ/22;42;
ั75020;ั7;ลสม;02.02.24;;0;
ัำ1415;ัำ;ลสม;02.02.24;;171;
ฤะ424;ฤะ;ัสื;02.02.24;;186;
ิย6234;ิย;ัสื;02.02.24;;0;
ฤะ476;ฤะ;รัย;02.02.24;;186;
ิย6236;ิย;อฦั;02.02.24;;0;
ำ62954;ำ6;ฤุม;02.02.24;95หอ/22;165;
ลฮ805;ลฮ;อฦั;02.02.24;;0;
ำ62441;ำ6;ฦำส;02.02.24;95หอ/22;224;
ั75072;ั7;ฮอร;02.02.24;;0;
ำ68973;ำ6;ฤฬฤ;02.02.24;95หอ/22;134;
ำ6265;ำ6;ฤฬฤ;02.02.24;95หอ/22;123;
ำ62969;ำ6;ฤฬฤ;02.02.24;95หอ/22;114;
ำ6651;ำ6;ฤฬฤ;02.02.24;95หอ/22;161;
ิย6792;ิย;ลสม;02.02.24;;0;
Þา358;Þา;ัสื;02.02.24;;184;
ิย6490;ิย;รัย;02.02.24;;0;
ย28141;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;167;
ั75054;ั7;อฦั;02.02.24;;0;
ำ62803;ำ6;ฤฬฤ;02.02.24;95หอ/22;187;
ย2735;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;95;
ำ68532;ำ6;ฤุม;02.02.24;95หอ/22;227;
ย2739;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;87;
ัำ7357;ัำ;อฦั;02.02.24;;42;
ำ62920;ำ6;ีฤา;02.02.24;95หอ/22;164;
Þา9729;Þา;รัย;02.02.24;;110;
ำ6387;ำ6;ฤฬฤ;02.02.24;95หอ/22;209;
ย2737;ย2;ฬศส;02.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;80;
ิห2037;ิห;ะฮย;02.02.24;;0;
ำ62425;ำ6;ฦำส;02.02.24;95หอ/22;148;
SZ121;SZ;ฤุม;02.02.24;338ภะ/21;104;
ำ62927;ำ6;ัสื;02.02.24;95หอ/22;85;
ำ6271;ำ6;ฤฬฤ;02.02.24;95หอ/22;153;
ำ6571;ำ6;ลสม;02.02.24;95หอ/22;155;
ำ62909;ำ6;ฤฬฤ;02.02.24;95หอ/22;185;
ำ62903;ำ6;ลสม;02.02.24;95หอ/22;37;
ย28195;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;171;
ศล5617;ศล;ฯะห;03.02.24;;0;
ำ6296;ำ6;ศสา;03.02.24;95หอ/22;118;
ั76216;ั7;ฯะห;03.02.24;;0;
ำ62874;ำ6;ฮุุ;03.02.24;95หอ/22;163;
ำ6174;ำ6;ีมะ;03.02.24;95หอ/22;174;
ำ62641;ำ6;ฯหส;03.02.24;95หอ/22;177;
ั75212;ั7;มรู;03.02.24;;0;
ศอ1041;ศอ;ลสม;03.02.24;;80;
ำ6300;ำ6;มรู;03.02.24;95หอ/22;83;
ศอ1075;ศอ;ลสม;03.02.24;;94;
ำ62955;ำ6;ลสม;03.02.24;95หอ/22;122;
ิย6878;ิย;มรู;03.02.24;;0;
ำ6623;ำ6;ัีา;03.02.24;95หอ/22;116;
ำ62770;ำ6;สหม;03.02.24;95หอ/22;218;
ำ62448;ำ6;ฮุุ;03.02.24;95หอ/22;224;
ำ6106;ำ6;ศสา;03.02.24;95หอ/22;199;
ะร815;ะร;ลสม;03.02.24;;48;
ิย2467;ิย;มรู;03.02.24;;0;
ั75250;ั7;ฯะห;03.02.24;;0;
ย2717;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;121;
ำ62442;ำ6;ฤุม;03.02.24;95หอ/22;215;
ำ68974;ำ6;ีฤา;03.02.24;95หอ/22;213;
ำ62970;ำ6;สหม;03.02.24;95หอ/22;234;
ำ6094;ำ6;ัีา;03.02.24;95หอ/22;110;
ำ6652;ำ6;มภอ;03.02.24;95หอ/22;164;
ำ62734;ำ6;ฮุุ;03.02.24;95หอ/22;208;
ำ6388;ำ6;ฮฬั;03.02.24;95หอ/22;217;
ำ62804;ำ6;มศุ;03.02.24;95หอ/22;215;
ำ62611;ำ6;ฤฬฤ;03.02.24;95หอ/22;189;
ศอ1021;ศอ;ลสม;03.02.24;;52;
ฤะ404;ฤะ;ลสม;03.02.24;;190;
ฤะ516;ฤะ;ลสม;03.02.24;;185;
ำ6350;ำ6;มรู;03.02.24;95หอ/22;117;
ำ62928;ำ6;ฤุม;03.02.24;95หอ/22;161;
ฤะ340;ฤะ;ลสม;03.02.24;;187;
ำ62904;ำ6;ฮุุ;03.02.24;95หอ/22;162;
ิย6402;ิย;ลสม;03.02.24;;0;
ัำ1731;ัำ;ฯะห;03.02.24;;401;
ำ62426;ำ6;ีฤา;03.02.24;95หอ/22;212;
ำ6264;ำ6;ลสม;03.02.24;95หอ/22;176;
ิย6256;ิย;มรู;03.02.24;;0;
ฤะ6542;ฤะ;ลสม;03.02.24;;183;
ั73062;ั7;มรู;03.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;03.02.24;;159;
ัำ1417;ัำ;ลสม;03.02.24;;151;
ัำ2817;ัำ;ลสม;03.02.24;;147;
5อ502;5อ;ลสม;03.02.24;;187;
ัำ2961;ัำ;ลสม;03.02.24;;156;
ำ62910;ำ6;ฮุุ;03.02.24;95หอ/22;222;
SZ043;SZ;ฤุม;03.02.24;338ภะ/21;176;
5อ294;5อ;ลสม;03.02.24;;184;
SZ333;SZ;ฤุม;03.02.24;338ภะ/21;188;
ำ6547;ำ6;ฯหส;03.02.24;95หอ/22;233;
ำ62956;ำ6;ีฤา;03.02.24;95หอ/22;232;
หภ089;หภ;อำะ;03.02.24;;66;
หภ121;หภ;ลสม;03.02.24;;91;
ำ6262;ำ6;ลสม;03.02.24;95หอ/22;150;
ั72572;ั7;อำะ;03.02.24;;0;
ศอ1073;ศอ;ลสม;03.02.24;;74;
ัำ1407;ัำ;ลสม;03.02.24;;144;
ำ6403;ำ6;ลสม;03.02.24;95หอ/22;132;
ศอ1506;ศอ;อำะ;03.02.24;;57;
ำ62642;ำ6;ีฤา;03.02.24;95หอ/22;238;
ย2981;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;47;
ัำ1523;ัำ;อำะ;03.02.24;;182;
ำ6193;ำ6;ฤฬฤ;03.02.24;95หอ/22;213;
ำ6737;ำ6;ลสม;03.02.24;95หอ/22;149;
าศ951;าศ;ลสม;03.02.24;;81;
SZ211;SZ;ฤุม;03.02.24;338ภะ/21;198;
ำ6272;ำ6;ลสม;03.02.24;95หอ/22;137;
Þา542;Þา;อำะ;03.02.24;;121;
ย2975;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;74;
ศล5685;ศล;ฯะห;03.02.24;;0;
ิย5567;ิย;ัสื;03.02.24;;192;
หภ317;หภ;อำะ;03.02.24;;93;
ำ62431;ำ6;ฦำส;03.02.24;95หอ/22;75;
ย2941;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;55;
ำ6205;ำ6;ลสม;03.02.24;95หอ/22;154;
ำ6273;ำ6;ฤฬฤ;03.02.24;95หอ/22;113;
5อ276;5อ;ฯหส;03.02.24;;185;
ย2925;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;92;
ศอ1033;ศอ;ลสม;03.02.24;;73;
5อ531;5อ;ฯหส;03.02.24;;185;
ศอ1057;ศอ;ลสม;03.02.24;;63;
ำ6371;ำ6;ฤฬฤ;03.02.24;95หอ/22;157;
ำ6233;ำ6;ฤฬฤ;03.02.24;95หอ/22;205;
ย2783;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;164;
ำ6174;ำ6;ลสม;03.02.24;95หอ/22;174;
ิย6880;ิย;มรู;03.02.24;;0;
ำ62427;ำ6;ฦำส;03.02.24;95หอ/22;157;
ำ6797;ำ6;ฤฬฤ;03.02.24;95หอ/22;211;
ิย6890;ิย;มรู;03.02.24;สหึ-696-22-P07;0;
ิย2466;ิย;มรู;03.02.24;;0;
Þา105;Þา;ลสม;03.02.24;;54;
ำ6619;ำ6;ัฮื;03.02.24;95หอ/22;151;
SZ215;SZ;ฤุม;03.02.24;338ภะ/21;187;
ัำ1603;ัำ;ัสื;03.02.24;;120;
ิย6350;ิย;อฦั;03.02.24;สหึ-696-22-P07;0;
ั75336;ั7;อำะ;03.02.24;;0;
ำ6079;ำ6;ฤฬฤ;03.02.24;95หอ/22;150;
ำ6261;ำ6;ฤฬฤ;03.02.24;95หอ/22;141;
ำ6300;ำ6;ลสม;03.02.24;95หอ/22;151;
ำ61367;ำ6;ฤฬฤ;03.02.24;95หอ/22;226;
Þย453;Þย;ะฬฮ;03.02.24;;17;
ย2957;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;78;
ัำ1357;ัำ;รัย;03.02.24;;146;
ัำ1411;ัำ;ลสม;03.02.24;;139;
Þย283;Þย;ะฬฮ;03.02.24;;21;
Þา281;Þา;ลสม;03.02.24;;61;
A46052;A4;อฦั;03.02.24;สหึ-696-22-P07;0;
ำ6153;ำ6;ฤฬฤ;03.02.24;95หอ/22;191;
ำ6321;ำ6;ลสม;03.02.24;95หอ/22;233;
ย2949;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;88;
ศอ1069;ศอ;ลสม;03.02.24;;94;
ำ6277;ำ6;ฤฬฤ;03.02.24;95หอ/22;226;
ิย6232;ิย;ัสื;03.02.24;;0;
ฤะ332;ฤะ;ัสื;03.02.24;;189;
ำ6548;ำ6;ัฮื;03.02.24;95หอ/22;173;
ำ6584;ำ6;ฬะย;03.02.24;95หอ/22;138;
5อ520;5อ;ฯหส;03.02.24;;191;
าิ866;าิ;ลสม;03.02.24;;0;
ำ6627;ำ6;ฤฬฤ;03.02.24;95หอ/22;215;
ศอ1032;ศอ;ัสื;03.02.24;;66;
ัำ1221;ัำ;อฦั;03.02.24;;114;
Þย454;Þย;ลสม;03.02.24;;44;
ำ6220;ำ6;ัฮื;03.02.24;95หอ/22;214;
5อ532;5อ;ัสื;03.02.24;;187;
ะร825;ะร;ลสม;03.02.24;;51;
ัำ1401;ัำ;ลสม;03.02.24;;126;
Þา262;Þา;ลสม;03.02.24;;71;
SZ212;SZ;ัสื;03.02.24;;208;
ำ6391;ำ6;ฯหส;03.02.24;95หอ/22;235;
ำ62951;ำ6;ลสม;03.02.24;95หอ/22;137;
ำ6206;ำ6;ฬะย;03.02.24;95หอ/22;122;
SZ216;SZ;ภหภ;03.02.24;338ภะ/21;136;
ย2951;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;93;
ำ62633;ำ6;ฤฬฤ;03.02.24;95หอ/22;196;
ัำ1605;ัำ;ัสื;03.02.24;;134;
ำ68445;ำ6;ฦำส;03.02.24;95หอ/22;126;
ำ6407;ำ6;ฤฬฤ;03.02.24;95หอ/22;166;
5อ270;5อ;ัสื;03.02.24;;184;
ย2939;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;73;
ำ6173;ำ6;ฯหส;03.02.24;95หอ/22;156;
ั75018;ั7;ลสม;03.02.24;;0;
ัำ1413;ัำ;ลสม;03.02.24;;173;
ิย6106;ิย;อฦั;03.02.24;สหึ-696-22-P07;0;
Þย454;Þย;ะฬฮ;03.02.24;;12;
ำ62432;ำ6;สหม;03.02.24;95หอ/22;222;
5อ597;5อ;ฯหส;03.02.24;;174;
ำ6738;ำ6;DWC;03.02.24;95หอ/22;121;
ำ62877;ำ6;ฯหส;03.02.24;95หอ/22;36;
ำ6299;ำ6;ฤฬฤ;03.02.24;95หอ/22;135;
ำ6234;ำ6;ัฮื;03.02.24;95หอ/22;212;
5G171;5G;รัย;03.02.24;;92;
Þา282;Þา;ัสื;03.02.24;;64;
ฤ2183;ฤ2;ลสม;03.02.24;;35;
ำ6268;ำ6;ลสม;03.02.24;95หอ/22;154;
ศอ1022;ศอ;อำะ;03.02.24;;64;
ฤะ468;ฤะ;รัย;03.02.24;;181;
ำ6437;ำ6;ฤฬฤ;03.02.24;95หอ/22;225;
Þา186;Þา;อำะ;03.02.24;;124;
ั75032;ั7;ัสื;03.02.24;;0;
ำ62428;ำ6;ฤุม;03.02.24;95หอ/22;227;
ฤะ6862;ฤะ;รัย;03.02.24;;190;
หภ146;หภ;อำะ;03.02.24;;85;
5อ581;5อ;ฯหส;03.02.24;;186;
ัำ2957;ัำ;ัสื;03.02.24;;152;
ำ6431;ำ6;ฤฬฤ;03.02.24;95หอ/22;161;
5อ148;5อ;ฯหส;03.02.24;;189;
ำ6154;ำ6;ฬะย;03.02.24;95หอ/22;192;
ัำ1227;ัำ;อฦั;03.02.24;;133;
ำ6278;ำ6;ัฮื;03.02.24;95หอ/22;238;
ศอ1129;ศอ;ลสม;03.02.24;;72;
ำ6798;ำ6;DWC;03.02.24;95หอ/22;196;
สห438;สห;อฦั;03.02.24;;191;
ัำ1403;ัำ;ลสม;03.02.24;;170;
ำ68446;ำ6;ฤุม;03.02.24;95หอ/22;220;
ำ6378;ำ6;ัฮื;03.02.24;95หอ/22;221;
ำ6572;ำ6;ลสม;03.02.24;95หอ/22;171;
ำ62952;ำ6;มภส;03.02.24;95หอ/22;128;
ำ62879;ำ6;ฯหส;03.02.24;95หอ/22;141;
ั71076;ั7;ัสื;03.02.24;;0;
SZ201;SZ;ฤุม;03.02.24;338ภะ/21;193;
ัำ1213;ัำ;ัสื;03.02.24;;147;
ำ62953;ำ6;ลสม;03.02.24;95หอ/22;125;
ำ6173;ำ6;ลสม;03.02.24;95หอ/22;165;
ำ62634;ำ6;วยะ;03.02.24;95หอ/22;218;
ิย6238;ิย;ัสื;03.02.24;;0;
Þา1105;Þา;ลสม;03.02.24;;45;
ำ62461;ำ6;ฦำส;03.02.24;95หอ/22;135;
ย2955;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;64;
ั71238;ั7;รัย;03.02.24;;0;
ำ6408;ำ6;ัฮื;03.02.24;95หอ/22;158;
ำ6267;ำ6;ฤฬฤ;03.02.24;95หอ/22;161;
ิย6114;ิย;อฦั;03.02.24;สหึ-696-22-P07;0;
5อ582;5อ;ัสื;03.02.24;;190;
ย2945;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;92;
SZ105;SZ;ฤุม;03.02.24;338ภะ/21;163;
ำ69861;ำ6;ฤฬฤ;03.02.24;95หอ/22;0;
Þย289;Þย;ะฬฮ;03.02.24;;11;
ย2977;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;154;
ำ6080;ำ6;ฯหส;03.02.24;95หอ/22;155;
ำ6299;ำ6;ลสม;03.02.24;95หอ/22;137;
ำ6270;ำ6;ลสม;03.02.24;95หอ/22;155;
Þย204;Þย;ะฬฮ;03.02.24;;16;
ัำ1359;ัำ;รัย;03.02.24;;105;
ศอ9901;ศอ;ลสม;03.02.24;;0;
ฤะ422;ฤะ;ัสื;03.02.24;;189;
ัำ1405;ัำ;ลสม;03.02.24;;142;
ำ6349;ำ6;ฤฬฤ;03.02.24;95หอ/22;163;
Þา112;Þา;ลสม;03.02.24;;70;
ิย6108;ิย;อฦั;03.02.24;สหึ-696-22-P07;0;
ัำ1225;ัำ;อฦั;03.02.24;;112;
SZ231;SZ;ฤุม;03.02.24;338ภะ/21;195;
ศอ1135;ศอ;ลสม;03.02.24;;20;
ำ62878;ำ6;สหม;03.02.24;95หอ/22;228;
ำ6432;ำ6;ัฮื;03.02.24;95หอ/22;159;
ย2979;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;59;
ำ6624;ำ6;ลสม;03.02.24;95หอ/22;141;
ฤะ572;ฤะ;ัสื;03.02.24;;183;
ย2775;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ำ62662;ำ6;ฤุม;03.02.24;95หอ/22;158;
ฤ2182;ฤ2;ลสม;03.02.24;;23;
ฤะ578;ฤะ;รัย;03.02.24;;185;
ัำ1215;ัำ;ัสื;03.02.24;;139;
ำ6224;ำ6;ฯหส;03.02.24;95หอ/22;148;
ำ6263;ำ6;ฤฬฤ;03.02.24;95หอ/22;149;
ำ62447;ำ6;ฦำส;03.02.24;95หอ/22;130;
ำ62733;ำ6;ฯหส;03.02.24;95หอ/22;48;
ำ62961;ำ6;ลสม;03.02.24;95หอ/22;104;
ิย6404;ิย;ลสม;03.02.24;;0;
ำ62769;ำ6;ฤฬฤ;03.02.24;95หอ/22;106;
ำ62977;ำ6;ัสื;03.02.24;95หอ/22;73;
ั75020;ั7;ลสม;03.02.24;;0;
ำ6246;ำ6;ลสม;03.02.24;95หอ/22;154;
ัำ1415;ัำ;ลสม;03.02.24;;154;
ฤะ476;ฤะ;รัย;03.02.24;;168;
ิย6236;ิย;อฦั;03.02.24;สหึ-696-22-P07;0;
A46117;A4;ัสื;03.02.24;;0;
ำ62954;ำ6;ฤุม;03.02.24;95หอ/22;215;
ัำ632;ัำ;ลสม;03.02.24;;133;
ำ62441;ำ6;ฦำส;03.02.24;95หอ/22;227;
ำ68973;ำ6;ฤฬฤ;03.02.24;95หอ/22;120;
ำ62969;ำ6;ฤฬฤ;03.02.24;95หอ/22;93;
Þา358;Þา;ัสื;03.02.24;;174;
ำ62803;ำ6;ฤฬฤ;03.02.24;95หอ/22;174;
ั75158;ั7;รัย;03.02.24;สหึ-696-22-P07;0;
ย2735;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;91;
ำ62880;ำ6;ฤุม;03.02.24;95หอ/22;235;
ย2739;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;96;
าศ918;าศ;ลสม;03.02.24;;174;
ำ62127;ำ6;ฤฬฤ;03.02.24;95หอ/22;171;
฿ฬ9812;฿ฬ;ฮอร;03.02.24;;24;
ย2737;ย2;ฬศส;03.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;89;
ำ62425;ำ6;ฦำส;03.02.24;95หอ/22;125;
ำ6271;ำ6;ฤฬฤ;03.02.24;95หอ/22;155;
ำ62909;ำ6;ฤฬฤ;03.02.24;95หอ/22;152;
ำ62903;ำ6;ลสม;03.02.24;95หอ/22;31;
Þย642;Þย;ฮอร;04.02.24;;24;
สห1467;สห;ัสื;04.02.24;;187;
ำ6174;ำ6;ีมะ;04.02.24;95หอ/22;156;
ั76366;ั7;มรู;04.02.24;สหึ-696-22-P07;0;
ั75212;ั7;มรู;04.02.24;สหึ-696-22-P07;0;
ำ62978;ำ6;ีฤา;04.02.24;95หอ/22;157;
ำ68253;ำ6;ฤฬฤ;04.02.24;95หอ/22;189;
5อ501;5อ;ฯหส;04.02.24;;179;
ำ61893;ำ6;ฤฬฤ;04.02.24;95หอ/22;164;
ำ62661;ำ6;ัฮื;04.02.24;95หอ/22;101;
ำ6300;ำ6;มรู;04.02.24;95หอ/22;113;
5อ591;5อ;ฯหส;04.02.24;;137;
ำ62955;ำ6;ลสม;04.02.24;95หอ/22;63;
ำ6623;ำ6;ัีา;04.02.24;95หอ/22;156;
5อ527;5อ;ฯหส;04.02.24;;189;
Þา9731;Þา;รัย;04.02.24;;124;
ำ62770;ำ6;สหม;04.02.24;95หอ/22;219;
ำ62448;ำ6;ฮุุ;04.02.24;95หอ/22;218;
ศอ1003;ศอ;ลสม;04.02.24;;96;
ิย5965;ิย;อฦั;04.02.24;;191;
ย2717;ย2;ฬศส;04.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;174;
ั75250;ั7;ฯะห;04.02.24;;0;
ำ62709;ำ6;ฤฬฤ;04.02.24;95หอ/22;117;
ำ62442;ำ6;ฤุม;04.02.24;95หอ/22;218;
ำ68974;ำ6;ีฤา;04.02.24;95หอ/22;217;
ำ62970;ำ6;สหม;04.02.24;95หอ/22;236;
ำ62734;ำ6;ฮุุ;04.02.24;95หอ/22;200;
ะฤ177;ะฤ;มรู;04.02.24;;53;
ำ62514;ำ6;ฮุุ;04.02.24;95หอ/22;156;
ฤะ404;ฤะ;ลสม;04.02.24;;189;
ฤะ516;ฤะ;ลสม;04.02.24;;188;
ำ6350;ำ6;มรู;04.02.24;95หอ/22;163;
ำ62804;ำ6;มศุ;04.02.24;95หอ/22;237;
SZ103;SZ;ฤุม;04.02.24;338ภะ/21;181;
ฤะ340;ฤะ;ลสม;04.02.24;;175;
ำ62904;ำ6;ฮุุ;04.02.24;95หอ/22;155;
ิย6402;ิย;ลสม;04.02.24;;0;
A46064;A4;ลสม;04.02.24;;0;
ัำ1731;ัำ;ฯะห;04.02.24;;396;
ำ67019;ำ6;ฦำส;04.02.24;95หอ/22;202;
ศล5615;ศล;ฯะห;04.02.24;;0;
ำ62426;ำ6;ีฤา;04.02.24;95หอ/22;219;
Þย275;Þย;ัสื;04.02.24;;29;
ฤะ6542;ฤะ;ลสม;04.02.24;;184;
ั73062;ั7;มรู;04.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;04.02.24;;125;
ัำ1417;ัำ;ลสม;04.02.24;;146;
ัำ2817;ัำ;ลสม;04.02.24;;153;
5อ502;5อ;ลสม;04.02.24;;185;
ัำ2961;ัำ;ลสม;04.02.24;;156;
ำ6223;ำ6;ลสม;04.02.24;95หอ/22;157;
ำ62910;ำ6;ฮุุ;04.02.24;95หอ/22;207;
Þย336;Þย;อำะ;04.02.24;;14;
5อ294;5อ;ลสม;04.02.24;;188;
ลฮ502;ลฮ;ลสม;04.02.24;;0;
ำ62963;ำ6;ลสม;04.02.24;95หอ/22;89;
SZ333;SZ;ฤุม;04.02.24;338ภะ/21;188;
ำ62956;ำ6;ีฤา;04.02.24;95หอ/22;164;
หภ089;หภ;อำะ;04.02.24;;76;
ำ62812;ำ6;ฤุม;04.02.24;95หอ/22;157;
ำ6262;ำ6;ลสม;04.02.24;95หอ/22;173;
ั72572;ั7;อำะ;04.02.24;;0;
A46118;A4;ัสื;04.02.24;;0;
ัำ1407;ัำ;ลสม;04.02.24;;158;
ำ6145;ำ6;ัสื;04.02.24;95หอ/22;145;
ำ68254;ำ6;ฤุม;04.02.24;95หอ/22;218;
ย2981;ย2;ฬศส;04.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;47;
ัำ1523;ัำ;อำะ;04.02.24;;168;
ำ6219;ำ6;ลสม;04.02.24;95หอ/22;203;
SZ209;SZ;ฤุม;04.02.24;338ภะ/21;201;
ำ6272;ำ6;ลสม;04.02.24;95หอ/22;159;
5อ545;5อ;ฯหส;04.02.24;;174;
หภ845;หภ;อำะ;04.02.24;;92;
ย2975;ย2;ฬศส;04.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;93;
ศล5685;ศล;ฯะห;04.02.24;;0;
Þย275;Þย;ะฬฮ;04.02.24;;4;
หภ168;หภ;อำะ;04.02.24;;89;
ำ62431;ำ6;ฦำส;04.02.24;95หอ/22;84;
Þา186;Þา;อำะ;04.02.24;;124;
ย2941;ย2;ฬศส;04.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;46;
Þย652;Þย;ะฬฮ;04.02.24;;15;
หภ187;หภ;อำะ;04.02.24;;75;
ำ62710;ำ6;ฮุุ;04.02.24;95หอ/22;218;
5อ531;5อ;ฯหส;04.02.24;;188;
ศอ1097;ศอ;ลสม;04.02.24;;75;
หภ703;หภ;อำะ;04.02.24;;31;
ำ6233;ำ6;ฤฬฤ;04.02.24;95หอ/22;213;
ย2783;ย2;ฬศส;04.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;166;
ำ6174;ำ6;ลสม;04.02.24;95หอ/22;175;
ำ6571;ำ6;ฯหส;04.02.24;95หอ/22;141;
ิย6880;ิย;มรู;04.02.24;;0;
ำ6205;ำ6;ลสม;04.02.24;95หอ/22;140;
ำ6797;ำ6;ฤฬฤ;04.02.24;95หอ/22;169;
ำ62985;ำ6;ลสม;04.02.24;95หอ/22;71;
Þา542;Þา;อำะ;04.02.24;;115;
